feature,importance
designed,-0.0030828192754971512
familiar,-0.0030828192754971512
bi,-0.0030828192754971512
transforming,-0.0030828192754971512
power,-0.0030828192754971512
deployed,-0.0030828192754971512
waf,-0.0030984302682196237
lakes,-0.0030984302682196237
glue,-0.0030984302682196237
sagemaker,-0.0030984302682196237
selfmotivated,-0.003120200712097796
rapidly,-0.003120200712097796
evolving,-0.003120200712097796
expanding,-0.003120200712097796
scripts,-0.003120200712097796
streamline,-0.003120200712097796
retrieve,-0.003120200712097796
memcached,-0.003131223260030153
tokenization,-0.003131223260030153
requestresponse,-0.003142307459015317
sqlite,-0.00314502926034602
resources,-0.0031671978683196185
login,-0.0031813743276149858
flexbox,-0.003248030503124924
dashboard,-0.0032605908692025223
programs,-0.003265207121262757
guidance,-0.003291238752033005
requests,-0.0033589229161485007
concurrent,-0.0033589229161485007
onpremises,-0.00336069729860127
owasp,-0.003377603998859119
site,-0.0033949769923338952
svg,-0.0035564880814370693
mobilefriendly,-0.0035564880814370693
executive,-0.0035839265585445577
transitions,-0.0036439706379767585
synchronization,-0.003650131446696067
xamarin,-0.003650131446696067
crash,-0.003650131446696067
geofencing,-0.003650131446696067
retrieval,-0.003682911420128565
sveltekit,-0.003682911420128565
keen,-0.0036936183890949196
eye,-0.0036936183890949196
operating,-0.003731965664579676
employing,-0.003731965664579676
bangalore,-0.003731965664579676
mvp,-0.003731965664579676
demonstrating,-0.003731965664579676
btech,-0.003731965664579676
collaborated,-0.003731965664579676
employee,-0.003731965664579676
viable,-0.003731965664579676
minimum,-0.003731965664579676
cgpa,-0.003731965664579676
structures,-0.003731965664579676
llc,-0.003731965664579676
apple,-0.003731965664579676
ka,-0.003731965664579676
involved,-0.003731965664579676
interra,-0.003731965664579676
internship,-0.003731965664579676
pronisi,-0.003731965664579676
intern,-0.003731965664579676
quiz,-0.003731965664579676
relevant,-0.003731965664579676
graduating,-0.003731965664579676
grocery,-0.003731965664579676
blockchainbased,-0.003731965664579676
group,-0.003731965664579676
multiplayer,-0.003731965664579676
coursework,-0.003731965664579676
india,-0.003731965664579676
mediaplayer,-0.0037760649778101514
constraintlayout,-0.0038167800333972044
adaptive,-0.0038167800333972044
playback,-0.0038167800333972044
audio,-0.0038167800333972044
memory,-0.0038167800333972044
lab,-0.0038167800333972044
testflight,-0.0038167800333972044
startup,-0.0038167800333972044
ktor,-0.003817417757761204
tracing,-0.003817417757761204
sms,-0.003817417757761204
interactions,-0.003823089218178284
swarm,-0.0038341273427155947
releases,-0.0038341273427155947
scale,-0.0038341273427155947
zerodowntime,-0.0038341273427155947
bluegreen,-0.0038341273427155947
clusters,-0.0038341273427155947
capacity,-0.0038341273427155947
codepipeline,-0.0038341273427155947
compute,-0.0039964972781536285
sdks,-0.004034791230701567
chef,-0.0040445570930381465
excel,-0.004046295997966819
wellversed,-0.004046295997966819
infrastructures,-0.004129292334755252
animation,-0.004138850337445291
php,-0.004147634606259056
queue,-0.004147634606259056
junior,-0.004148071674148034
engineers,-0.004148071674148034
submissions,-0.004153836501591106
cause,-0.004160100544614541
root,-0.004160100544614541
rightsizing,-0.004183982095265125
delightful,-0.0041938422911263614
posts,-0.0041938422911263614
blog,-0.0041938422911263614
templates,-0.004208974318839963
search,-0.004256547555387995
heroku,-0.004257971188508795
unique,-0.004299984446847045
possess,-0.004299984446847045
implement,-0.004299984446847045
range,-0.004299984446847045
make,-0.004299984446847045
wide,-0.004299984446847045
informed,-0.004299984446847045
critical,-0.004299984446847045
blend,-0.004299984446847045
positive,-0.004299984446847045
massive,-0.004299984446847045
thinker,-0.004299984446847045
domain,-0.004299984446847045
capable,-0.004299984446847045
saas,-0.0043246076097620285
akka,-0.0043685726642331045
sinatra,-0.0043685726642331045
travel,-0.004387462421156881
autoscaling,-0.004398602275455483
mobx,-0.004438462205095406
backbonejs,-0.004438462205095406
available,-0.004453848887615907
value,-0.00447343966170208
direct,-0.004475429041310319
connect,-0.004475429041310319
scratch,-0.00452954158299923
multilanguage,-0.004561345367227023
jest,-0.0046237984889868095
socketio,-0.0046237984889868095
rolebased,-0.0046237984889868095
mocha,-0.0046237984889868095
geolocation,-0.004645179215543823
elearning,-0.004679560226937044
virtual,-0.004697535660379311
attention,-0.004740832890706224
sense,-0.004740832890706224
reach,-0.004740832890706224
corporate,-0.004740832890706224
coding,-0.004747007610194474
semantic,-0.0047650915032539315
functions,-0.004770436890803873
layout,-0.004817178320804305
containerizing,-0.004824122440466913
deployments,-0.004852502104786103
migrations,-0.004902789811528777
masking,-0.004902789811528777
faster,-0.004905556986684173
cycles,-0.004905556986684173
handle,-0.0049190218475600326
administration,-0.0049327806507726
maintaining,-0.004933929499697333
seo,-0.004960367008251331
groups,-0.0049731314767160265
able,-0.005007518391717225
closely,-0.005007518391717225
excellent,-0.005007518391717225
stunning,-0.005007518391717225
protection,-0.005009445696230264
container,-0.00502925711883602
editors,-0.005049303076516374
djs,-0.005098058016719074
workloads,-0.005101019371007444
impactful,-0.005159920753906079
monetization,-0.005171879929756372
event,-0.005171879929756372
multiple,-0.005171879929756372
hub,-0.00517852128543712
platformspecific,-0.005219343555118518
like,-0.005265076751561259
certifications,-0.0052799847084808605
drives,-0.005323085799296883
migrating,-0.005381721713139627
apidriven,-0.005407446200881775
location,-0.005440560200192937
music,-0.0054640193886580524
minification,-0.005514152015703164
multimedia,-0.005514773776801086
websocket,-0.005553980468228137
storytelling,-0.005558562306867872
effective,-0.005558562306867872
applying,-0.005558562306867872
sources,-0.005558562306867872
acquisition,-0.005558562306867872
pulumi,-0.005568866624740958
edge,-0.0056067502331956405
meet,-0.005609331853607035
enthusiastic,-0.005638905763360769
rails,-0.005687902572055947
laravel,-0.005707040680520702
measures,-0.005725033186829974
eks,-0.0057399838574010344
browsers,-0.005740758566564605
institutions,-0.005767370938842119
svms,-0.005767370938842119
valuable,-0.005837349477113637
failover,-0.005848863435525406
usage,-0.0058534151197892305
biometric,-0.005873956818853512
mentorship,-0.005887441347623186
iac,-0.005897869348786903
cloudwatch,-0.006002346805583915
experimenting,-0.006046156359065955
vector,-0.00613251707948955
nextjs,-0.006144709423980667
designers,-0.006152751591989553
auto,-0.006164529028166529
provisioning,-0.006212887213327635
updates,-0.006215357043543459
feature,-0.006226133860621656
standards,-0.006226257308311083
sharding,-0.0062845753397325526
boosting,-0.0062845753397325526
parallelization,-0.0062845753397325526
cloudbased,-0.0062845753397325526
distillation,-0.0062845753397325526
consumption,-0.0062845753397325526
bagging,-0.0062845753397325526
energy,-0.0062845753397325526
ensemble,-0.0062845753397325526
beta,-0.006354718470063912
augmented,-0.006354718470063912
reality,-0.006354718470063912
vpc,-0.006358251165972706
ridesharing,-0.006375636495239722
aiohttp,-0.006394082205350832
nonblocking,-0.006394082205350832
ecs,-0.006410326007489316
communicating,-0.006432244324663154
understanding,-0.006434461022625936
styledcomponents,-0.006442055207283815
logic,-0.006459384265260671
vue,-0.006470834408857632
communicate,-0.006524503718109665
community,-0.0065789699590243726
hybrid,-0.006614614047381449
sqlalchemy,-0.006684058775751704
optimize,-0.006699773880109551
containers,-0.006747033627855761
paypal,-0.006768526516250205
puppet,-0.006866598842261127
tableau,-0.006954719660937469
sensor,-0.006969808748265046
campaigns,-0.006969808748265046
chain,-0.006969808748265046
mining,-0.006969808748265046
supply,-0.006969808748265046
controls,-0.006989872883007709
spot,-0.007003247759365577
reserved,-0.007003247759365577
mode,-0.00700691382745088
pythonrelated,-0.007030548019440728
flows,-0.007070976377467778
states,-0.007070976377467778
manage,-0.007070976377467778
cnns,-0.007077471189256944
ensembling,-0.007077471189256944
rnns,-0.007077471189256944
materialui,-0.007105997101186575
mockups,-0.007183093471645111
translating,-0.007183093471645111
identity,-0.007187287341231148
tokens,-0.007213411833192351
grafana,-0.00723499550475621
ingestion,-0.0072391820628615105
grid,-0.007279180589172904
scaling,-0.0072866960552557414
componentbased,-0.007290625167511241
queues,-0.007320121668033258
gin,-0.007330166392620494
traffic,-0.007340462853520226
hyperparameters,-0.007420776629304534
kafka,-0.007430071413288123
improved,-0.007443853993730559
pes,-0.007463931329159352
tailwind,-0.007463931329159352
showcasing,-0.007463931329159352
university,-0.007463931329159352
advanced,-0.007468618968632872
resultsoriented,-0.007487972164364263
workflow,-0.007505636998462977
largescale,-0.007516680721589493
yup,-0.007547300823916238
formik,-0.007547300823916238
localization,-0.007563133938495914
internationalization,-0.007563133938495914
scipy,-0.0076421174575350415
uncertainty,-0.0076421174575350415
markets,-0.0076421174575350415
causal,-0.0076421174575350415
statsmodels,-0.0076421174575350415
disease,-0.0076421174575350415
estimation,-0.0076421174575350415
bayesian,-0.0076421174575350415
personalization,-0.0076421174575350415
companies,-0.007646519155112238
retail,-0.007646519155112238
calendar,-0.007657659100694828
policies,-0.007657811923286765
reliability,-0.007690453079256776
configuring,-0.007712989414714761
progressive,-0.007731068932587792
gitlab,-0.007750448690892825
aria,-0.00775376616455082
attributes,-0.00775376616455082
kaggle,-0.007806638164372319
industrial,-0.007806638164372319
containerized,-0.00780825396596153
effectively,-0.007829446070517547
derive,-0.007948227392274765
impact,-0.007969535915636906
maps,-0.008049049437808837
schemas,-0.00812834703644021
visualizations,-0.008192064642466695
fetching,-0.0082911427827085
accessible,-0.00830517697807564
food,-0.008305233303650556
mobilefirst,-0.008367897512026476
video,-0.0084023957547575
sass,-0.008404509229598614
animations,-0.008453703918562776
statistics,-0.00845945109595014
educational,-0.008468448135905181
redesigning,-0.008475828421907933
singlepage,-0.008477335717791593
booking,-0.0085353296429455
chatbots,-0.008548049139376743
fintech,-0.008591394660017132
player,-0.008711538935958675
iot,-0.008737438654702693
fitness,-0.008760100777634897
presenting,-0.008863792252733326
usercentric,-0.00886391570342646
productivity,-0.008881852931983264
fairness,-0.008943062397834387
interpretable,-0.008943062397834387
experts,-0.008943062397834387
explainability,-0.008943062397834387
locationbased,-0.008944158596682822
svelte,-0.00895164531984463
providing,-0.009001846509954338
decisionmaking,-0.009016799149494744
elk,-0.00908856778707514
create,-0.00911121518293485
asyncio,-0.009140808566530058
fellow,-0.009156034661993145
bluetooth,-0.009243195200494384
play,-0.009244936970521147
skill,-0.009261330732385227
set,-0.009261330732385227
stripe,-0.009318078033435265
functionalities,-0.009328805825021911
hightraffic,-0.009371410311857316
rds,-0.009386157928508396
scrapers,-0.009485049676951195
tests,-0.009485049676951195
purchases,-0.009574292882931719
inapp,-0.009574292882931719
machines,-0.009601605986116904
message,-0.009630998400716453
preprocess,-0.009677892243905823
growth,-0.009677892243905823
strategic,-0.009677892243905823
patterns,-0.009683817612542596
actionable,-0.009776222539606689
record,-0.009778938677056
proven,-0.009778938677056
track,-0.009778938677056
retention,-0.009791667102451869
capabilities,-0.009834539735005268
form,-0.009864647123336009
error,-0.009864647123336009
sales,-0.010015570513661006
vuex,-0.010034614849916093
peer,-0.010047850295690896
codebase,-0.010047850295690896
sanitization,-0.010047850295690896
using,-0.010111644987446291
weather,-0.010209259876851905
iam,-0.010218972292882178
emberjs,-0.010261564660939138
cloudnative,-0.010350556450114741
foster,-0.010467418630258435
build,-0.010478279363522634
rabbitmq,-0.010519963743945563
messaging,-0.010569776990767108
access,-0.010595682443099136
firebase,-0.01063955855552718
indexing,-0.010654475606832471
multiregion,-0.010692030560530311
instances,-0.010730053423250169
logging,-0.01076253393839851
compatibility,-0.010865881489769504
publishing,-0.010975448556223783
topics,-0.010975448556223783
pixelperfect,-0.01101738705498193
explore,-0.011023314202515214
storage,-0.011094147913752189
tackle,-0.011107953692073493
cloudformation,-0.011119049686535723
flutter,-0.011177930273273155
healthcare,-0.011224672743497527
hardware,-0.011515865960268724
accelerators,-0.011515865960268724
gpus,-0.011515865960268724
autonomous,-0.011515865960268724
alerting,-0.011583897574480488
resultsdriven,-0.01160729120497069
preprocessors,-0.011608273250620409
expand,-0.011634601142718828
encryption,-0.011646697259993483
collaborating,-0.011663173873159415
celery,-0.011734856920055162
streaming,-0.011788363300119759
notifications,-0.011807334575139506
languages,-0.011890343930489145
improvements,-0.011903969809382322
experiments,-0.011939616688080567
stakeholders,-0.012060070809417435
prometheus,-0.012123803421497848
feedback,-0.012167710416232042
etl,-0.012309537772133007
crossvalidation,-0.012313056536619252
devices,-0.012338910284613883
efficiently,-0.012364708884824414
leverage,-0.012381898992514373
crossbrowser,-0.012534981713994356
big,-0.012611198484802296
marketplaces,-0.012727353456966519
forests,-0.012791391249331879
random,-0.012791391249331879
linear,-0.012791391249331879
equipment,-0.012791391249331879
logistic,-0.012791391249331879
websites,-0.012899654062645106
meaningful,-0.013071617165815248
relational,-0.01307975361308989
recognition,-0.013105979623013998
diverse,-0.013170894973649006
cleaning,-0.013257984776761747
cuttingedge,-0.013295982090187604
offline,-0.013363766549384244
apache,-0.013601301073290422
splitting,-0.0137476233107497
appealing,-0.01380496903845733
dimensionality,-0.013870498339284665
reduction,-0.013870498339284665
eventdriven,-0.013926176903007154
methodologies,-0.013941653438718872
costs,-0.013978852487987066
framework,-0.014033891540878016
learn,-0.01412605945675247
transfer,-0.014243394351362243
areas,-0.014243394351362243
playing,-0.014243394351362243
resilient,-0.01434865809998702
ruby,-0.014383795561407588
crossplatform,-0.014449648167803492
repetitive,-0.014524800631927829
clientside,-0.01458985418858945
speed,-0.014606926028631922
enabling,-0.01465327023777769
version,-0.014655989997992851
github,-0.014655989997992851
challenges,-0.014729704475352386
secure,-0.014734047104710348
working,-0.01475223957462278
architecting,-0.014754178880800632
analytical,-0.014892943599486773
audits,-0.01493092532431418
lambda,-0.014995074809560987
subscription,-0.015127030217638652
decisions,-0.015168818884816438
extraction,-0.015187913332360742
handling,-0.015226997387391012
designs,-0.01527143543464427
developers,-0.015279485970419403
unit,-0.015280118411091783
crossfunctional,-0.015455429707927718
teams,-0.015455429707927718
extracting,-0.015532152208514937
ec,-0.01563006182153423
visually,-0.01563217785693938
recommendation,-0.01583235316171726
extract,-0.015876177142608947
custom,-0.01587779532594788
medical,-0.01587827340403634
stock,-0.01587827340403634
diagnosis,-0.01587827340403634
prices,-0.01587827340403634
task,-0.016030235835335395
debugging,-0.016198325727640035
jwt,-0.016288995028077687
collaboration,-0.016341892140893363
scala,-0.01659051159285593
strategies,-0.016620167988288116
engines,-0.016735507122000063
lazy,-0.016746917195600695
highquality,-0.0169169058954887
generative,-0.01696919554178276
profiling,-0.016977871109695907
findings,-0.016985703415344968
trees,-0.017075682994864814
gcp,-0.017135504064743606
related,-0.017393598957574693
writing,-0.01747393715607986
gateways,-0.017475575531199765
state,-0.0176397912192404
native,-0.017642130267462086
orchestration,-0.01769440100302613
control,-0.017696534295121816
chat,-0.017720795288823227
enhance,-0.017732546550111795
reliable,-0.01774289541663213
modern,-0.017791029321738445
assurance,-0.017849224013122274
highperformance,-0.0179649838654764
ui,-0.017973387123309554
transactions,-0.018028839078787544
usability,-0.018149750745371198
seaborn,-0.01833174627361052
fastapi,-0.018399227139348526
ensure,-0.018450214439067077
elegant,-0.018480898343750295
attending,-0.01848634285660611
improving,-0.018704518230954908
ahead,-0.01875752534952598
decision,-0.018810934643781183
collection,-0.018866009512713177
robustness,-0.01894991009984052
document,-0.01914383261215749
work,-0.019182625967425614
inference,-0.01918893633247374
demand,-0.019261694063224373
processes,-0.019297022732262158
seamless,-0.019356231984431982
support,-0.019360994354054886
router,-0.019383979449409294
redux,-0.01938590022324673
oauth,-0.01949930184781791
loading,-0.019522403961846957
participation,-0.019619261019461685
disaster,-0.01970689783883474
methods,-0.019941333940752398
improve,-0.019961373253524192
hypothesis,-0.020178946281472872
platform,-0.020201363422837848
dashboards,-0.02037813101629243
solver,-0.020379397081528288
crafting,-0.020964694385980198
accessibility,-0.02100042572566029
tutorials,-0.021020049636084195
workflows,-0.02102233147657104
manufacturing,-0.02103722670229152
asynchronous,-0.021278497555674673
tech,-0.021404463541952325
userfriendly,-0.02144001952333259
predicting,-0.021466182572884265
large,-0.021500343741107656
functionality,-0.02170534156342798
learner,-0.02171476598661231
continuously,-0.02171476598661231
exploratory,-0.021751829909427756
innovative,-0.022210066370677337
endtoend,-0.02222446713980671
payment,-0.02225459320053381
hyperparameter,-0.0223011451988609
components,-0.02242073519857351
papers,-0.02244132036704866
enhanced,-0.022452795998245092
experimentation,-0.022710035784446237
industry,-0.022718101039795005
research,-0.022789500680435767
managing,-0.022961826220890182
nosql,-0.022965524175701506
field,-0.02311672149268687
boot,-0.023166437399681182
intuitive,-0.023167185225778594
thrive,-0.02327027725905088
selfsupervised,-0.023470961813749986
agents,-0.023470961813749986
sharing,-0.023876118742238786
engaging,-0.023917396823577672
reviews,-0.023927297137607224
new,-0.024198764743546923
website,-0.024222611019113913
sharpen,-0.024359766932398816
graphql,-0.024951975639413194
xgboost,-0.025091291871223907
spring,-0.025431577355990047
maintainable,-0.02558080764940343
boundaries,-0.025789330984755533
redis,-0.025796179692836815
distributed,-0.02591098792892988
federated,-0.026260312141334143
delivering,-0.026316222693885085
forums,-0.026328455711915832
interpretation,-0.02657556740278475
mechanisms,-0.026644555330937205
containerization,-0.02753284546555837
matplotlib,-0.027662364366542496
quality,-0.027778828950711765
ensuring,-0.027890677415930366
validation,-0.027911958430444965
databases,-0.02793626861974559
latest,-0.027956749952730217
tasks,-0.028138946223991202
workshops,-0.028196013589569652
generation,-0.028486788702724485
approaches,-0.028673385558931192
deliver,-0.028968560165686826
scikitlearn,-0.029068155605112736
interactive,-0.02935907236265563
text,-0.0295022659525309
competitions,-0.029592254604996586
filtering,-0.029749226398505992
blogs,-0.02993848915000409
various,-0.03034249984246603
react,-0.030402360389205133
authorization,-0.030421193904265193
realworld,-0.03051742161133811
experiences,-0.030577436316334087
push,-0.030639863778104577
adversarial,-0.030708059691746517
interpretability,-0.03078126970117602
collaborate,-0.030872090765760425
caching,-0.031039134407759465
salesforce,-0.031082156088078496
physics,-0.031228874535059063
robust,-0.031633343237037675
share,-0.031858997749708864
delivery,-0.03210043771179704
peers,-0.03223530284438203
creating,-0.03265907879595289
training,-0.03322353855650762
ecommerce,-0.033269025860652404
seleniumcypress,-0.033295922162343096
automating,-0.03341103945111257
media,-0.03373113993261112
churn,-0.03377611362907977
hubspotmarketo,-0.03386839875891638
queries,-0.033929734331427895
meetups,-0.03408702176050343
approach,-0.03450106015363492
vuejs,-0.03470615163077861
innovation,-0.035181479773944986
financial,-0.035260144394621065
proactive,-0.03530429323518564
develop,-0.03552284502655977
crm,-0.03557030158428534
case,-0.03561567692532611
altofortinet,-0.035805666342967855
palo,-0.035805666342967855
roadmap,-0.035943470170314
bug,-0.03596230499157059
segmentation,-0.036035283636907924
resolution,-0.03667913142612684
conflict,-0.03667913142612684
specialize,-0.03679045280376605
email,-0.03696926270304901
expressjs,-0.03708115529837356
analyzing,-0.03726397492750967
htmlcss,-0.037275330829225135
clustering,-0.03733195139558274
personalized,-0.03742372007830952
creative,-0.03761050654297746
serverless,-0.03775123370326236
ms,-0.038358861929061176
serverside,-0.03843492675726771
competitive,-0.03847893231994971
features,-0.03897161865243558
budgeting,-0.03898967173233731
object,-0.03913738359033032
hackathons,-0.03926261469831445
insights,-0.039913141611504006
adobe,-0.039920092812163736
xd,-0.039920092812163736
datasets,-0.04000734273145188
hadoop,-0.040415825342942954
prediction,-0.04050227758751721
gotomarket,-0.0406648780643242
maintenance,-0.04081767391160778
advancements,-0.041048216906066005
postman,-0.04110627525120813
computing,-0.04136332358677229
jiraconfluence,-0.041408985761667495
sprint,-0.041751709803131164
updated,-0.0420043929352553
manual,-0.04202388608940964
interfaces,-0.042055164600728716
additionally,-0.042169358662591826
vpn,-0.04236953121650205
setting,-0.04247271138907527
wireframing,-0.04267409286821571
participating,-0.04293862804972407
powershellbash,-0.043111109209529826
style,-0.043286976515803745
authentication,-0.04349165370178708
awsazure,-0.04351176612237822
tracking,-0.043816578635092335
visual,-0.043841830520045165
thirdparty,-0.04391895973072846
solve,-0.04393991373199016
realtime,-0.04413683969606373
market,-0.04415641836936546
balancing,-0.044160766113342895
landing,-0.04424135280192479
idsips,-0.04462762916496854
nagioszabbix,-0.044821547097936086
continuous,-0.044986614429631984
decentralized,-0.04499445072238171
dapps,-0.04499445072238171
jmeter,-0.04500559590143604
submission,-0.04519294234683064
vulnerability,-0.04521159083510644
assessment,-0.04521159083510644
confluence,-0.04523890743388158
page,-0.045306313624438765
allocation,-0.0454105675829928
xmldita,-0.04548382739477194
social,-0.045577394083774855
content,-0.04558004020652825
xml,-0.045993814773290495
stories,-0.04600201765573447
datadriven,-0.04610369077851286
mongodb,-0.0461283801046354
active,-0.04642185046855183
directory,-0.04642185046855183
infrastructure,-0.04647958944693592
iso,-0.046542846641655575
nist,-0.046542846641655575
